election_type,province_number,province,district,subdistrict,บช_ผู้มาใช้สิทธิ์,บช_ผู้มีสิทธิ์,party,votes
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,359,483,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,371,463,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,318,448,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,458,608,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,425,576,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,414,582,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,608,793,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,555,706,เสรีรวมไทย,13
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,631,เสรีรวมไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,169,226,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,265,469,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,เสรีรวมไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,287,373,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,543,687,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,358,479,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,628,763,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,367,494,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,546,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,278,339,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,469,586,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,295,370,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,523,683,เสรีรวมไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,472,682,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,403,482,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,441,580,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,215,251,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,265,321,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,444,710,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,213,287,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,584,728,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,242,329,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,350,512,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,563,722,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,636,1089,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,500,610,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,167,207,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,522,692,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,297,386,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,209,630,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,360,414,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,328,393,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,346,763,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,265,315,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,268,331,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,310,406,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,507,674,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,298,372,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,508,639,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,380,880,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,292,531,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,405,694,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,499,681,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,435,562,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,386,532,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,614,846,เสรีรวมไทย,8
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,617,7999,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,396,530,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,295,373,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,264,347,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,367,488,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,308,382,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,308,365,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,284,377,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,407,593,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,469,579,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,725,1000,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,479,623,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,301,403,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,330,433,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,607,824,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่สูน,101,118,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,214,275,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,327,413,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,502,794,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,269,356,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,348,415,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,462,610,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,โป่งน้ำร้อน,324,418,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,448,647,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,81,139,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,500,741,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,332,527,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,523,953,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,516,982,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,252,418,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,650,889,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,458,640,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,461,742,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,199,305,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,495,718,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,505,933,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,525,804,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,197,284,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,467,692,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,125,199,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,264,382,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,0,0,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,ท่าตอน,504,867,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,364,597,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,283,404,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,254,353,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,520,674,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,339,454,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,287,382,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,647,837,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,274,328,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,161,206,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,303,396,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,141,170,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,129,168,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,บ้านหลวง,195,253,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,151,196,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,169,239,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,195,378,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,226,394,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,290,408,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,274,396,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,308,448,เสรีรวมไทย,11
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,188,235,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,195,291,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,มะลิกา,151,196,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,434,567,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,215,242,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,211,288,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,216,271,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,318,416,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,317,442,เสรีรวมไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,340,429,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,379,520,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,539,740,เสรีรวมไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,171,226,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,310,412,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,สันต้นหมื้อ,170,230,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,287,404,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,462,522,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,212,287,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,270,361,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,406,530,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,222,288,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,520,782,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,262,355,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,412,577,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,302,421,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,336,445,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,418,556,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,327,441,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,194,275,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,387,501,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,557,763,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,418,519,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,527,752,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,656,901,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่นาวาง,131,167,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,255,375,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,520,726,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,428,537,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,163,202,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,244,307,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,370,463,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,638,926,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,283,397,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,285,345,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,433,560,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,383,458,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,226,342,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,414,540,เสรีรวมไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,698,926,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,236,292,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,346,436,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่สาว,153,199,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,427,565,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,262,363,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,210,250,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,238,328,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,316,438,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,250,368,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,256,373,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,287,374,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,257,300,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,467,612,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,460,697,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,201,258,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,333,555,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,233,335,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,473,592,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,แม่อาย,แม่อาย,120,167,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,743,1004,เสรีรวมไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,692,1011,เสรีรวมไทย,10
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,752,1018,เสรีรวมไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,578,749,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,242,333,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,379,479,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,517,674,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,411,608,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,ปงตำ,135,186,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,529,657,เสรีรวมไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,469,605,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,470,578,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,730,968,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,535,684,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,447,554,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,363,460,เสรีรวมไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,388,509,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,410,537,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,,,799,800,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,เสรีรวมไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,,,482,482,เสรีรวมไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,307,385,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,451,544,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,521,636,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,631,841,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,258,335,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,593,776,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,500,616,ไทยสร้างไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,0,0,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,719,935,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,542,756,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,363,467,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,190,234,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,390,482,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,671,996,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,370,470,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,484,640,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,142,177,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,559,862,ไทยสร้างไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,318,418,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,229,303,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,274,354,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,717,971,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,403,520,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,310,399,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,489,616,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,189,221,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,487,676,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,315,406,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,338,400,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,493,646,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,278,342,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,320,416,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,733,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,430,609,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,933,ไทยสร้างไทย,9
