election_type,province_number,province,district,subdistrict,เขต_ผู้มาใช้สิทธิ์,เขต_ผู้มีสิทธิ์,party,votes
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,390,482,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,671,996,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,370,470,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,484,640,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,142,177,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,559,862,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,318,418,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,229,303,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,274,354,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,717,971,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,403,520,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,310,399,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,489,616,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,189,221,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,487,676,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,315,406,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,338,400,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,493,646,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,278,342,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,320,416,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,501,733,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,430,609,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,624,933,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,640,917,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,723,1070,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,473,6636,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,344,464,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,234,462,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,264,360,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,624,862,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,625,907,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,389,499,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,549,724,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,191,285,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,453,610,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,359,483,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,371,463,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,318,448,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,458,608,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,425,576,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,414,582,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,608,793,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,555,706,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,501,631,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,169,226,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,265,469,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,287,373,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,543,687,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,358,479,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,628,763,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,367,494,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,419,546,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,278,339,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,469,586,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,295,370,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,523,683,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,472,682,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,403,482,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,441,580,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,215,251,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,265,321,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,444,710,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,213,287,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,584,728,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,242,329,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,350,512,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,563,722,ชาติรุ่งเรือง,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,636,1089,ชาติรุ่งเรือง,0
