unit_index,year,election_type,unit_type,district,subdistrict,village_no,precinct_no,set_no,latitude,longitude,winner_party,winner_candidate,winner_votes,runner_up_party,runner_up_votes,margin,total_votes_in_file,results,color,display_name
50_เชียงใหม่_7_อำเภอแม่อาย_ท่าตอน_NA_18,2566,partylist,normal_precinct,แม่อาย,ท่าตอน,,18.0,,20.064874,99.364107,ก้าวไกล,,164,เพื่อไทย,102,62,367,"[{""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 164}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 102}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 52}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 21}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 12}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 5}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 3}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 3}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 2}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 2}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}]","[255, 120, 0, 190]",ปี 2566 / partylist / แม่อาย / ท่าตอน / หน่วย 18
50_เชียงใหม่_7_อำเภอแม่อาย_ท่าตอน_NA_19,2566,partylist,normal_precinct,แม่อาย,ท่าตอน,,19.0,,20.064469,99.363622,ก้าวไกล,,95,เพื่อไทย,47,48,181,"[{""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 95}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 47}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 19}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 10}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 3}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 3}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 2}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}]","[255, 120, 0, 190]",ปี 2566 / partylist / แม่อาย / ท่าตอน / หน่วย 19
50_เชียงใหม่_7_อำเภอแม่อาย_ท่าตอน_NA_20,2566,partylist,normal_precinct,แม่อาย,ท่าตอน,,20.0,,20.074053,99.468523,ก้าวไกล,,157,เพื่อไทย,124,33,324,"[{""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 157}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 124}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 14}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 10}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 9}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 3}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 3}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 1}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 1}]","[255, 120, 0, 190]",ปี 2566 / partylist / แม่อาย / ท่าตอน / หน่วย 20
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_1,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,1.0,,19.91979,99.284134,ก้าวไกล,,140,เพื่อไทย,140,0,306,"[{""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 140}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 140}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 14}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 8}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 2}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 1}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}]","[255, 120, 0, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 1
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_2,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,2.0,,19.870359,99.343886,เพื่อไทย,,123,ก้าวไกล,91,32,238,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 123}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 91}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 6}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 6}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 5}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 4}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 3}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 2
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_3,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,3.0,,19.911268,99.353606,เพื่อไทย,,178,ก้าวไกล,142,36,434,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 178}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 142}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 74}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 19}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 6}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 6}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 5}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 2}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 1}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 3
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_4,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,4.0,,19.911314,99.353982,ภูมิใจไทย,,6,ก้าวไกล,0,6,6,"[{""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 6}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 0}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 0}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 0}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 0}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 0}]","[30, 144, 255, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 4
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_5,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,5.0,,19.917029,99.306907,เพื่อไทย,,87,ก้าวไกล,45,42,144,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 87}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 45}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 4}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 3}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 3}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 1}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 5
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_6,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,6.0,,19.905467,99.290367,เพื่อไทย,,138,ก้าวไกล,95,43,271,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 138}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 95}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 27}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 5}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 3}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 2}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 1}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 6
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_7,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,7.0,,19.910401,99.295338,เพื่อไทย,,77,ก้าวไกล,36,41,116,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 77}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 36}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 1}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 1}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 0}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 0}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 7
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_8,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,8.0,,19.909517,99.273229,ก้าวไกล,,57,เพื่อไทย,46,11,118,"[{""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 57}, {""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 46}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 10}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 2}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 2}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 1}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 0}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 0}]","[255, 120, 0, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 8
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_9,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,9.0,,19.901234,99.293128,เพื่อไทย,,87,ก้าวไกล,56,31,158,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 87}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 56}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 7}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 5}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 1}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 1}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 0}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 9
50_เชียงใหม่_7_อำเภอแม่อาย_บ้านหลวง_NA_10,2566,partylist,normal_precinct,แม่อาย,บ้านหลวง,,10.0,,19.897809,99.286581,เพื่อไทย,,102,ก้าวไกล,70,32,189,"[{""party_no"": 9, ""party"": ""เพื่อไทย"", ""votes"": 102}, {""party_no"": 1, ""party"": ""ก้าวไกล"", ""votes"": 70}, {""party_no"": 8, ""party"": ""รวมไทยสร้างชาติ"", ""votes"": 7}, {""party_no"": 7, ""party"": ""ภูมิใจไทย"", ""votes"": 4}, {""party_no"": 11, ""party"": ""ไทยสร้างไทย"", ""votes"": 2}, {""party_no"": 2, ""party"": ""ชาติพัฒนากล้า"", ""votes"": 2}, {""party_no"": 3, ""party"": ""ชาติไทยพัฒนา"", ""votes"": 1}, {""party_no"": 6, ""party"": ""พลังประชารัฐ"", ""votes"": 1}, {""party_no"": 10, ""party"": ""เสรีรวมไทย"", ""votes"": 0}, {""party_no"": 4, ""party"": ""ประชาชาติ"", ""votes"": 0}, {""party_no"": 5, ""party"": ""ประชาธิปัตย์"", ""votes"": 0}]","[220, 20, 60, 190]",ปี 2566 / partylist / แม่อาย / บ้านหลวง / หน่วย 10
